Rk,Name,Tm,FantPos,Age,G,GS,Cmp,PassAtt,PassYds,PassTD,Int,RushAtt,RushYds,Y/A,RushTD,Tgt,Rec,RecYds,Y/R,RecTD,FantPprPt,DKPt,FDPt,VBD,PosRank,OvRank,FantPprPtpg,RkTm,PF,TotalYds,Ply,Y/P,TO,FL,Pass1stD,CmpTm,PassAttTm,PassYdsTm,PassTDTm,IntTm,NY/A,Pass1stD.1,RushAttTm,RushYdsTm,RushTDTm,Y/ATm,Rush1stD,Pen,PenYds,1stPy,Sc%,TO%,EXP,RushTDTmSans,RushAttTmSans,RushYdsTmSans,CmpTmSans,PassAttTmSans,PassYdsTmSans,PassTDTmSans,IntTmSans,RecTmSans,TgtTmSans,RecYdsTmSans,RecTDTmSans
350,Joe Banyard,MIN,RB,26,15,0.0,0.0,0.0,0.0,0.0,0.0,22.4,93.9,4.19,0.0,11.7,9.6,66.1,6.89,0.0,25.6,24.0,19.5,,105,,1.6,20,325,5048,981,5.1,20,2,288,322,517,3244,17,18,5.7,171,413,1804,12,4.4,90,100,836,27,31.8,10.8,-2.41,12.0,390.6,1710.1,322.0,517.0,3244.0,17.0,18.0,312.4,505.3,3177.9,17.0
376,Christian Ponder,MIN,QB,26,2,1.0,176.0,352.0,1776.0,0.0,16.0,32.0,128.0,4.0,8.0,0.0,0.0,0.0,,0.0,96.0,14.5,14.5,,52,,6.0,20,325,5048,981,5.1,20,2,288,322,517,3244,17,18,5.7,171,413,1804,12,4.4,90,100,836,27,31.8,10.8,-2.41,4.0,381.0,1676.0,146.0,165.0,1468.0,17.0,2.0,322.0,517.0,3244.0,17.0
399,Adrian Peterson,MIN,RB,29,1,1.0,0.0,0.0,0.0,0.0,0.0,336.0,1200.0,3.57,0.0,48.0,32.0,288.0,9.0,0.0,176.0,11.3,10.3,,121,,11.0,20,325,5048,981,5.1,20,2,288,322,517,3244,17,18,5.7,171,413,1804,12,4.4,90,100,836,27,31.8,10.8,-2.41,12.0,77.0,604.0,322.0,517.0,3244.0,17.0,18.0,290.0,469.0,2956.0,17.0
467,Jerome Felton,MIN,RB,28,16,3.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,6.75,0.0,2.0,0.0,0.0,,0.0,3.0,8.7,8.7,,141,,0.19,20,325,5048,981,5.1,20,2,288,322,517,3244,17,18,5.7,171,413,1804,12,4.4,90,100,836,27,31.8,10.8,-2.41,12.0,409.0,1777.0,322.0,517.0,3244.0,17.0,18.0,322.0,515.0,3244.0,17.0
518,Zach Line,MIN,,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,,2,,0.0,20,325,5048,981,5.1,20,2,288,322,517,3244,17,18,5.7,171,413,1804,12,4.4,90,100,836,27,31.8,10.8,-2.41,12.0,413.0,1804.0,322.0,517.0,3244.0,17.0,18.0,322.0,,3244.0,17.0
45,Mike Evans,TAM,WR,21,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,130.1,72.5,1121.1,15.46,12.8,261.3,248.1,211.1,56.0,11,27.0,16.33,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7.0,353.0,1375.0,301.0,531.0,3297.0,21.0,20.0,228.5,400.9,2175.9,8.2
81,Josh McCown,TAM,QB,35,11,11.0,267.6,475.6,3208.7,16.0,20.4,36.4,184.7,5.08,4.4,0.0,0.0,0.0,,0.0,184.7,150.9,140.9,,28,,11.55,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,2.5999999999999996,316.6,1190.3,33.39999999999998,55.39999999999998,88.30000000000018,5.0,-0.3999999999999986,301.0,531.0,3297.0,21.0
104,Vincent Jackson,TAM,WR,31,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,142.0,70.0,1002.0,14.31,2.0,180.0,184.2,145.2,,39,,11.25,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7.0,353.0,1375.0,301.0,531.0,3297.0,21.0,20.0,231.0,389.0,2295.0,19.0
137,Mike Glennon,TAM,QB,25,6,5.0,312.0,541.3,3778.7,26.7,16.0,26.7,130.7,4.9,0.0,0.0,0.0,0.0,,0.0,240.0,98.6,95.6,,33,,15.0,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7.0,326.3,1244.3,-11.0,-10.299999999999955,-481.6999999999998,-5.699999999999999,4.0,301.0,531.0,3297.0,21.0
155,Bobby Rainey,TAM,RB,27,15,5.0,0.0,1.1,0.0,0.0,0.0,100.3,433.1,4.32,1.1,48.0,35.2,336.0,9.55,1.1,118.4,120.1,94.6,,42,,7.4,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,5.9,252.7,941.9,301.0,529.9,3297.0,21.0,20.0,265.8,483.0,2961.0,19.9
175,Doug Martin,TAM,RB,25,11,11.0,0.0,0.0,0.0,0.0,0.0,194.9,718.5,3.69,2.9,29.1,18.9,93.1,4.92,0.0,117.8,83.8,74.3,,47,,7.36,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,4.1,158.1,656.5,301.0,531.0,3297.0,21.0,20.0,282.1,501.9,3203.9,21.0
226,Louis Murphy,TAM,WR,27,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,81.5,45.1,552.7,12.26,2.9,117.8,84.0,65.5,,96,,7.36,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7.0,353.0,1375.0,301.0,531.0,3297.0,21.0,20.0,255.9,449.5,2744.3,18.1
244,Charles Sims,TAM,RB,24,8,0.0,0.0,0.0,0.0,0.0,0.0,132.0,370.0,2.8,2.0,54.0,38.0,380.0,10.0,0.0,122.0,67.5,51.0,,74,,7.62,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,5.0,221.0,1005.0,301.0,531.0,3297.0,21.0,20.0,263.0,477.0,2917.0,21.0
274,Austin Seferian-Jenkins,TAM,TE,22,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,67.6,37.3,392.9,10.52,3.6,94.2,57.1,42.6,,37,,5.89,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7.0,353.0,1375.0,301.0,531.0,3297.0,21.0,20.0,263.7,463.4,2904.1,17.4
329,Brandon Myers,TAM,WR,29,14,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,36.6,25.1,217.1,8.64,0.0,46.9,44.0,30.0,,134,,2.93,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7.0,353.0,1375.0,301.0,531.0,3297.0,21.0,20.0,275.9,494.4,3079.9,21.0
373,Robert Herron,TAM,WR,22,8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,12.0,116.0,9.67,2.0,36.0,17.8,14.8,,148,,2.25,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7.0,351.0,1375.0,301.0,531.0,3297.0,21.0,20.0,289.0,507.0,3181.0,19.0
431,Jorvorskie Lane,TAM,RB,27,9,4.0,0.0,0.0,0.0,0.0,0.0,5.3,103.1,19.33,0.0,1.8,1.8,5.3,3.0,0.0,12.4,7.1,6.6,,132,,0.78,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7.0,347.7,1271.9,301.0,531.0,3297.0,21.0,20.0,299.2,529.2,3291.7,21.0
433,Russell Shepard,TAM,WR,24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,4.0,63.0,15.75,0.0,10.0,10.3,8.3,,170,,0.62,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7.0,353.0,1375.0,301.0,531.0,3297.0,21.0,20.0,297.0,523.0,3234.0,21.0
457,Luke Stocker,TAM,WR,26,13,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,8.6,50.5,5.86,0.0,13.5,11.1,7.6,,180,,0.85,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7.0,353.0,1375.0,301.0,531.0,3297.0,21.0,20.0,292.4,517.5,3246.5,21.0
465,Mike James,TAM,RB,23,11,0.0,0.0,0.0,0.0,0.0,0.0,27.6,53.8,1.95,0.0,1.5,1.5,-7.3,-5.0,0.0,5.8,4.2,3.7,,139,,0.36,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7.0,325.4,1321.2,301.0,531.0,3297.0,21.0,20.0,299.5,529.5,3304.3,21.0
474,Cameron Brate,TAM,TE,23,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.2,3.2,54.4,17.0,0.0,9.6,2.7,2.2,,88,,0.6,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7.0,353.0,1375.0,301.0,531.0,3297.0,21.0,20.0,297.8,527.8,3242.6,21.0
498,Tavarres King,TAM,WR,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24.0,16.0,104.0,6.5,0.0,24.0,3.3,2.3,,192,,1.5,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7.0,353.0,1375.0,301.0,531.0,3297.0,21.0,20.0,285.0,507.0,3193.0,21.0
529,Evan Rodriguez,TAM,,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,,99,,0.0,29,277,4672,936,5.0,33,13,263,301,531,3297,21,20,5.7,162,353,1375,7,3.9,72,118,939,29,26.7,17.2,-68.29,7.0,353.0,1375.0,301.0,531.0,3297.0,21.0,20.0,301.0,,3297.0,21.0
47,Kyle Orton,BUF,QB,32,12,12.0,382.7,596.0,4024.0,24.0,13.3,20.0,18.7,0.93,1.3,0.0,0.0,0.0,,0.0,234.7,192.1,186.1,,23,,14.67,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,5.7,382.0,1463.3,-19.69999999999999,-17.0,-410.0,-1.0,-0.3000000000000007,363.0,579.0,3614.0,23.0
75,Sammy Watkins,BUF,WR,21,16,16.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,0.0,128.0,65.0,982.0,15.11,6.0,198.0,202.0,165.5,11.0,25,62.0,12.38,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7.0,400.0,1474.0,363.0,579.0,3614.0,23.0,13.0,298.0,451.0,2632.0,17.0
85,Fred Jackson,BUF,RB,33,14,9.0,0.0,1.1,0.0,0.0,0.0,161.1,600.0,3.72,2.3,102.9,75.4,572.6,7.59,1.1,216.0,194.6,155.6,2.0,22,72.0,13.5,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,4.7,240.9,882.0,363.0,577.9,3614.0,23.0,13.0,287.6,476.1,3041.4,21.9
119,Robert Woods,BUF,WR,22,16,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,104.0,65.0,699.0,10.75,5.0,165.0,168.9,132.4,,46,,10.31,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7.0,402.0,1482.0,363.0,579.0,3614.0,23.0,13.0,298.0,475.0,2915.0,18.0
174,Scott Chandler,BUF,TE,29,16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,70.0,47.0,497.0,10.57,3.0,115.0,117.7,91.2,,19,,7.19,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7.0,402.0,1482.0,363.0,579.0,3614.0,23.0,13.0,316.0,509.0,3117.0,20.0
188,Chris Hogan,BUF,WR,26,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,61.0,41.0,426.0,10.39,4.0,104.0,108.6,83.1,,79,,6.5,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7.0,402.0,1482.0,363.0,579.0,3614.0,23.0,13.0,322.0,518.0,3188.0,19.0
196,Anthony Dixon,BUF,RB,27,16,0.0,0.0,0.0,0.0,0.0,0.0,105.0,432.0,4.11,2.0,9.0,8.0,49.0,6.13,0.0,68.0,71.1,64.1,,55,,4.25,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,5.0,297.0,1050.0,363.0,579.0,3614.0,23.0,13.0,355.0,570.0,3565.0,23.0
204,EJ Manuel,BUF,QB,24,5,4.0,243.2,419.2,2681.6,16.0,9.6,51.2,166.4,3.25,3.2,0.0,0.0,0.0,,0.0,188.8,64.7,61.7,,41,,11.8,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,3.8,350.8,1315.6,119.80000000000001,159.8,932.4000000000001,7.0,3.4000000000000004,363.0,579.0,3614.0,23.0
236,C.J. Spiller,BUF,RB,27,9,5.0,0.0,0.0,0.0,0.0,0.0,138.7,533.3,3.85,0.0,39.1,33.8,222.2,6.58,1.8,117.3,78.5,62.0,,71,,7.33,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7.0,263.3,948.7,363.0,579.0,3614.0,23.0,13.0,329.2,539.9,3391.8,21.2
288,Bryce Brown,BUF,RB,23,7,2.0,0.0,0.0,0.0,0.0,0.0,82.3,288.0,3.5,0.0,57.1,36.6,402.3,11.0,0.0,100.6,51.2,36.2,,86,,6.29,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7.0,319.7,1194.0,363.0,579.0,3614.0,23.0,13.0,326.4,521.9,3211.7,23.0
320,Mike Williams,BUF,WR,27,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,33.8,14.2,252.4,17.75,1.8,49.8,31.2,24.2,,130,,3.11,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7.0,402.0,1482.0,363.0,579.0,3614.0,23.0,13.0,348.8,545.2,3361.6,21.2
386,Chris Gragg,BUF,WR,24,10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,11.2,76.8,6.86,1.6,28.8,17.8,14.3,,154,,1.8,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7.0,402.0,1482.0,363.0,579.0,3614.0,23.0,13.0,351.8,563.0,3537.2,21.4
389,Lee Smith,BUF,TE,27,14,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.1,8.0,48.0,6.0,1.1,19.4,17.2,13.7,,63,,1.21,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7.0,402.0,1482.0,363.0,579.0,3614.0,23.0,13.0,355.0,569.9,3566.0,21.9
402,Frank Summers,BUF,RB,29,10,6.0,0.0,0.0,0.0,0.0,0.0,9.6,27.2,2.83,1.6,12.8,8.0,14.4,1.8,0.0,22.4,13.6,11.1,,124,,1.4,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,5.4,392.4,1454.8,363.0,579.0,3614.0,23.0,13.0,355.0,566.2,3599.6,23.0
442,Marquise Goodwin,BUF,WR,24,10,0.0,0.0,0.0,0.0,0.0,0.0,4.8,12.8,2.67,0.0,14.4,1.6,67.2,42.0,0.0,9.6,6.0,5.5,,173,,0.6,18,343,5096,1020,5.0,23,10,273,363,579,3614,23,13,5.8,186,402,1482,7,3.7,65,124,1031,22,32.5,11.2,-49.72,7.0,397.2,1469.2,363.0,579.0,3614.0,23.0,13.0,361.4,564.6,3546.8,23.0
48,Blake Bortles,JAX,QB,22,14,13.0,320.0,542.9,3323.4,12.6,19.4,64.0,478.9,7.48,0.0,0.0,0.0,0.0,,0.0,198.9,192.2,185.2,,24,,12.43,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9.0,296.0,1154.1,5.0,14.100000000000023,-322.4000000000001,2.4000000000000004,-1.3999999999999986,325.0,557.0,3001.0,15.0
114,Allen Hurns,JAX,WR,23,16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,97.0,51.0,677.0,13.27,6.0,155.0,157.7,129.2,,43,,9.69,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9.0,360.0,1633.0,325.0,557.0,3001.0,15.0,18.0,274.0,460.0,2324.0,9.0
133,Denard Robinson,JAX,WR,24,13,9.0,0.0,1.2,0.0,0.0,0.0,166.2,716.3,4.31,4.9,38.2,28.3,152.6,5.39,0.0,140.3,121.6,102.1,,55,,8.77,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,4.1,193.8,916.7,325.0,555.8,3001.0,15.0,18.0,296.7,518.8,2848.4,15.0
173,Allen Robinson,JAX,WR,21,10,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,129.6,76.8,876.8,11.42,3.2,187.2,119.8,92.8,,71,,11.7,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9.0,360.0,1633.0,325.0,557.0,3001.0,15.0,18.0,248.2,427.4,2124.2,11.8
179,Cecil Shorts,JAX,WR,27,13,12.0,2.5,2.5,39.4,1.2,0.0,0.0,0.0,,0.0,135.4,65.2,685.5,10.51,1.2,147.7,122.0,91.5,,73,,9.23,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9.0,360.0,1633.0,322.5,554.5,2961.6,13.8,18.0,259.8,421.6,2315.5,13.8
194,Toby Gerhart,JAX,RB,27,14,7.0,0.0,0.0,0.0,0.0,0.0,115.4,372.6,3.23,2.3,27.4,22.9,212.6,9.3,0.0,92.6,88.2,71.2,,53,,5.79,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,6.7,244.6,1260.4,325.0,557.0,3001.0,15.0,18.0,302.1,529.6,2788.4,15.0
225,Jordan Todman,JAX,RB,24,16,1.0,0.0,0.0,0.0,0.0,0.0,32.0,186.0,5.81,1.0,37.0,25.0,198.0,7.92,1.0,75.0,81.4,62.9,,66,,4.69,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,8.0,328.0,1447.0,325.0,557.0,3001.0,15.0,18.0,300.0,520.0,2803.0,14.0
228,Marqise Lee,JAX,WR,23,13,8.0,0.0,0.0,0.0,0.0,0.0,3.7,11.1,3.0,0.0,84.9,45.5,519.4,11.41,1.2,105.8,89.1,67.6,,97,,6.62,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9.0,356.3,1621.9,325.0,557.0,3001.0,15.0,18.0,279.5,472.1,2481.6,13.8
255,Clay Harbor,JAX,TE,27,13,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,43.1,32.0,355.7,11.12,1.2,77.5,63.9,47.9,,31,,4.85,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9.0,360.0,1633.0,325.0,557.0,3001.0,15.0,18.0,293.0,513.9,2645.3,13.8
261,Marcedes Lewis,JAX,TE,30,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,62.0,36.0,412.0,11.44,4.0,106.0,53.6,41.6,,33,,6.62,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9.0,360.0,1633.0,325.0,557.0,3001.0,15.0,18.0,289.0,495.0,2589.0,11.0
284,Chad Henne,JAX,QB,29,3,3.0,224.0,416.0,2624.0,16.0,5.3,21.3,133.3,6.25,0.0,0.0,0.0,0.0,,0.0,160.0,35.2,31.2,,44,,10.0,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9.0,338.7,1499.7,101.0,141.0,377.0,-1.0,12.7,325.0,557.0,3001.0,15.0
318,Storm Johnson,JAX,RB,22,6,1.0,0.0,0.0,0.0,0.0,0.0,77.3,229.3,2.97,5.3,2.7,2.7,-10.7,-4.0,0.0,56.0,21.2,20.7,,96,,3.5,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,3.7,282.7,1403.7,325.0,557.0,3001.0,15.0,18.0,322.3,554.3,3011.7,15.0
407,Nic Jacobs,JAX,TE,23,13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.7,2.5,19.7,8.0,1.2,12.3,9.6,8.6,,68,,0.77,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9.0,360.0,1633.0,325.0,557.0,3001.0,15.0,18.0,322.5,553.3,2981.3,13.8
408,Will Ta'ufo'ou,JAX,RB,28,16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,7.0,81.0,11.57,0.0,15.0,15.1,11.6,,125,,0.94,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9.0,360.0,1633.0,325.0,557.0,3001.0,15.0,18.0,318.0,549.0,2920.0,15.0
422,Mike Brown,JAX,WR,25,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,48.0,22.4,281.6,12.57,0.0,44.8,14.8,10.3,,166,,2.8,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9.0,360.0,1633.0,325.0,557.0,3001.0,15.0,18.0,302.6,509.0,2719.4,15.0
460,Ace Sanders,JAX,WR,23,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.3,8.0,73.3,9.17,0.0,13.3,10.5,6.5,,183,,0.83,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9.0,360.0,1633.0,325.0,557.0,3001.0,15.0,18.0,317.0,547.7,2927.7,15.0
493,Marcel Jensen,JAX,TE,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,16.0,128.0,8.0,0.0,32.0,1.8,1.3,,92,,2.0,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9.0,360.0,1633.0,325.0,557.0,3001.0,15.0,18.0,309.0,541.0,2873.0,15.0
526,Mickey Shuler,JAX,,28,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,0.0,0.0,,0.0,0.0,,,,112,,0.0,32,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-126.33,9.0,360.0,1633.0,325.0,557.0,3001.0,15.0,18.0,325.0,541.0,3001.0,15.0
50,Alfred Morris,WAS,RB,26,16,16.0,0.0,0.0,0.0,0.0,0.0,265.0,1074.0,4.05,8.0,26.0,17.0,155.0,9.12,0.0,188.0,193.9,179.4,50.0,13,31.0,11.75,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,7.0,136.0,617.0,364.0,547.0,4047.0,18.0,18.0,347.0,521.0,3892.0,18.0
60,DeSean Jackson,WAS,WR,28,15,13.0,0.0,0.0,0.0,0.0,0.0,4.3,7.5,1.75,0.0,101.3,59.7,1246.9,20.88,6.4,224.0,212.6,181.6,32.0,17,44.0,14.0,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15.0,396.7,1683.5,364.0,547.0,4047.0,18.0,18.0,304.3,445.7,2800.1,11.6
130,Pierre Garcon,WAS,WR,28,16,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,105.0,68.0,752.0,11.06,3.0,161.0,164.2,127.2,,54,,10.06,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15.0,401.0,1691.0,364.0,546.0,4047.0,18.0,18.0,296.0,442.0,3295.0,15.0
138,Robert Griffin,WAS,QB,24,9,7.0,261.3,380.4,3011.6,7.1,10.7,67.6,312.9,4.63,1.8,0.0,0.0,0.0,,0.0,158.2,103.4,93.4,,34,,9.89,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,13.2,333.4,1378.1,102.69999999999999,166.60000000000002,1035.4,10.9,7.300000000000001,364.0,547.0,4047.0,18.0
142,Kirk Cousins,WAS,QB,26,6,5.0,336.0,544.0,4560.0,26.7,24.0,18.7,53.3,2.86,0.0,0.0,0.0,0.0,,0.0,234.7,102.4,97.4,,36,,14.67,26,301,5738,1006,5.7,31,13,318,364,547,4047,18,18,6.7,186,401,1691,15,4.2,88,120,1130,44,29.7,15.6,4.71,15.0,382.3,1637.7,28.0,3.0,-513.0,-8.7,-6.0,364.0,547.0,4047.0,18.0
